900583609567858688,gottiboyslim #LouMuzikLive @warehouselive #with @dj_hollygrove @5korrektions king_koto… https://t.co/5pyQblUf6Q,Thu Aug 24 00:00:39 CDT 2017,"29.75218132,-95.35444323",LOUMUZIK,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900583643000778752,"Picking up my gift (@ Taco Bell in Houston, TX) https://t.co/yh9Bz489eo",Thu Aug 24 00:00:47 CDT 2017,"29.82822955,-95.37954183",Kdean_2007,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900584341251563520,"#Texas @ Houston, Texas https://t.co/oW7punaGJo",Thu Aug 24 00:03:33 CDT 2017,"29.7629,-95.3832",DKearns_14,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900584734841032704,#MediaCoverage: @FxckTubz610 #bonethugsnharmony artist has been doing #bigthings #nationwide… https://t.co/iE3WvYaqKo,Thu Aug 24 00:05:07 CDT 2017,"29.7629,-95.3832",thedijitaldj,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900585192099860480,Who down for golf next week?  #sanderstacticalperformance #Houston #Dallas #SanAntonio #Austin… https://t.co/QiqllYZdvF,Thu Aug 24 00:06:56 CDT 2017,"29.7629,-95.3832",dsandersuperman,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900585314875396096,103loso #LouMuzikLive @warehouselive #with @dj_hollygrove @5korrektions king_koto @hustlenco… https://t.co/LeZHvIfkzl,Thu Aug 24 00:07:25 CDT 2017,"29.75218132,-95.35444323",LOUMUZIK,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900585459654459393,Back to the Midnight Grind. GOOD MORNING PPL!!! #Workflow @ Grocers… https://t.co/yr8VJjQVB7,Thu Aug 24 00:08:00 CDT 2017,"29.70324247,-95.378916",THAJRL325,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900585838907596800,Isn't she lovely? 🤠   #whiskeyriver #houston #bullriding @ Whiskey River Houston https://t.co/pECvabzIaE,Thu Aug 24 00:09:30 CDT 2017,"29.96222212,-95.54466775",WhiskeyRiverHou,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900586093485142020,"THIS SUNDAY AT @whiteoakmh WITH @agiantdog! YUH! @ Houston, Texas https://t.co/YItLqmO98i",Thu Aug 24 00:10:31 CDT 2017,"29.7629,-95.3832",wewerewolvestx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
900586371991166977,"The day of this post is August 24th, 2017 at exactly 12:00am. Soooo HAPPY BIRTHDAY B!!!! TODAY… https://t.co/bbpR1CHtU7",Thu Aug 24 00:11:37 CDT 2017,"29.7629,-95.3832",TrillJrizzy,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
