901308419474432000,Damn boys out here gettin shot in the hurricane.. yall be safe mayne,damn boy gettin shot hurricane yall safe mayne,Sat Aug 26 00:00:47 CDT 2017,"29.63963964,-95.50563573",_ClutchCity,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",66,Brays Oaks,safe,1
901309975024336896,Just posted a photo @ DBr Clothing Co https://t.co/sTRDJYsgfu,post photo clothing,Sat Aug 26 00:06:58 CDT 2017,"29.740349,-95.4964751",TrueDumbBlonde,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901312448929705985,"Accident.  two right lanes blocked in #SwSide on I-69 SW Fwy Outbound at The Westpark Tollway, stop and go traffic back to Fountain View",accident two right lane block fwy outbound westpark tollway stop traffic back fountain view,Sat Aug 26 00:16:48 CDT 2017,"29.72345,-95.49181",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",6,Washington Avenue Coalition / Memorial Park,,0
901312993828491264,"Repost from @JacksonLeeTX18 Please share these resources! Stay dry and safe! @ Houston, Texas https://t.co/IghcdSlHDP",repost jacksonleetx please share resource stay dry safe texas,Sat Aug 26 00:18:57 CDT 2017,"29.7629,-95.3832",BeautybyLeRenda,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,safe,1
901313812405551104,We are getting a hurricane Harvey plz be safe everyone on Texas  #harvey #hurricane… https://t.co/rZzwA7Lrit,getting hurricane harvey plz safe everyone texas,Sat Aug 26 00:22:13 CDT 2017,"29.7629,-95.3832",Anthony16367,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,safe,1
901315463661010945,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/fJuvBqql6F #Transportation #Hiring",youre looking work check,Sat Aug 26 00:28:46 CDT 2017,"29.8443326,-95.3590138",SEFLCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",22,Mid West,,0
901315882948984833,Drinking a Zero Discipline by @18thStreetBrew/@Transientales @ Las Locas Fajitas Cafe — https://t.co/TLoLo6lKyJ #photo,drinking zero discipline thstreetbrewtransientales locas fajitas cafe,Sat Aug 26 00:30:26 CDT 2017,"29.8206,-95.4996",buttongumdrops,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901317706900787200,"Hey America!  #NASA #Apollo #space #rocket @ NASA - Johnson Space Center in Houston, TX https://t.co/0ebIfIwb3B",hey america johnson space center houston,Sat Aug 26 00:37:41 CDT 2017,"29.5517727,-95.09765115",RikyUnreal,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",5,Eldridge / West Oaks,,0
901318889522507776,"This damn Hurricane got me in the house having a damn party like this...😂😂😂😂😂 @ Houston, Texas https://t.co/fpxTV0H6W2",damn hurricane get house damn party like texas,Sat Aug 26 00:42:23 CDT 2017,"29.7629,-95.3832",MrWiredUpOhBoy,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",88,Neartown - Montrose,,0
901319517925552129,UPDATE: Just getting to #Houston for the coverage of #HurricaneHarvey See you through… https://t.co/0YjHc8XCnA,update getting coverage see,Sat Aug 26 00:44:53 CDT 2017,"29.7629,-95.3832",BrianMendozaT62,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",55,Northside/Northline,,0
901320044784877568,"Some hospitals close facilities, move patients ahead of Harvey https://t.co/k1GsZFPues",hospital close facility move patient ahead harvey,Sat Aug 26 00:46:59 CDT 2017,"29.85140038,-95.25869751",EastHoustonBL,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",45,Willow Meadows / Willowbend Area,,0
901320574999212033,Chris Devenski wins key battle with Mike Trout in Astros' victory over Angels https://t.co/41uzoxFtCW https://t.co/TzjDUoyeQA,chris devenski win key battle mike trout astros victory angel,Sat Aug 26 00:49:05 CDT 2017,"29.7285434,-95.457392",JohnnyNewsroom,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",53,East Houston,,0
901320949101805568,Stuck in but still getting support...ayeeee #WalkedIn🚶🚶🚶   #Repost djnanaq… https://t.co/X3AFXrjnlz,stick still getting supportayeeee djnanaq,Sat Aug 26 00:50:34 CDT 2017,"29.7629,-95.3832",MrWiredUpOhBoy,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",12,Langwood,,0
901321845596663808,@Regrann from @yungrook_tx  -  #yungrook #justmemixtape #fiya #musicvideo #now #currently… https://t.co/sTHlq1bSwl,regrann yungrooktx,Sat Aug 26 00:54:08 CDT 2017,"29.7629,-95.3832",yungrook_tx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",73,Clear Lake,,0
901321897366966272,Drinking a Medusa by @CopperheadBeer @ Sarah's Treehouse — https://t.co/oZWcYBJnFL,drinking medusa copperheadbeer treehouse,Sat Aug 26 00:54:20 CDT 2017,"29.7683,-95.4145",Jaz_Wilson,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",73,Clear Lake,,0
901322236883292160,Hurricane Harvey forces shutdown of Camp Logan centennial events https://t.co/6nLkgK9wCP,hurricane harvey force shutdown camp logan centennial event,Sat Aug 26 00:55:41 CDT 2017,"29.75250053,-95.41169739",BLifeRiverOaks,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",73,Clear Lake,,0
901322866045485056,@Regrann from @yungrook_tx  -  BITCH IS U WORKIN ?? 🤔💁👯👯💸💦💰 #Workhard #bars #vlive #twerk… https://t.co/TCKbfCqQ2l,regrann yungrooktx bitch workin,Sat Aug 26 00:58:11 CDT 2017,"29.7629,-95.3832",yungrook_tx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901325057481478149,"🎮 * @GDAY1985 PS4 @ Alief, Houston https://t.co/B1mKAwsWxJ",gday houston,Sat Aug 26 01:06:54 CDT 2017,"29.71111111,-95.59638889",JusGday,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901326845240541184,Forget about HURRICANE HARVEY! You should be more worried about the BLIZZARDS! #hurricane… https://t.co/mjCycsBn6p,forget hurricane harvey worry blizzard,Sat Aug 26 01:14:00 CDT 2017,"29.86040707,-95.64555856",YorktownDQ,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901330146833031170,Join the Labatt Food Service team! See our latest #job opening here: https://t.co/eEkVfeJmnK #TruckDriver #Driver #Transportation #Hiring,join labatt food service team see latest opening,Sat Aug 26 01:27:07 CDT 2017,"29.7604267,-95.3698028",LabattFoodJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,food service,2
901330303557533696,"#texasturnup #birthday #hurricane party #relax @ Houston, Texas https://t.co/BtGnYjmLkJ",party texas,Sat Aug 26 01:27:44 CDT 2017,"29.7629,-95.3832",jonestrainer,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901332057368002561,Successful #people have a bigger fear of #failure than people who’ve never done anything because… https://t.co/sx4PhWfj3Q,successful bigger fear people whove never anything,Sat Aug 26 01:34:43 CDT 2017,"29.7629,-95.3832",kingeatgreedy,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",37,Greater Heights,people,1
901335400198922240,Closed due to flooding in #Harris on Sam Houston Pkwy Frontage Rd Both EB/WB at Main St #traffic https://t.co/vuUN2yElDh,close due flooding sam houston pkwy frontage ebwb main,Sat Aug 26 01:48:00 CDT 2017,"29.62661,-95.51757",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",53,East Houston,,0
901336681168519168,Astros’ Collin McHugh treating starts with postseason mindset https://t.co/EoWjdsgejo https://t.co/uGioNgGe4b,astros collin mchugh treat start postseason mindset,Sat Aug 26 01:53:05 CDT 2017,"29.7285434,-95.457392",JohnnyNewsroom,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",37,Greater Heights,,0
901339113441419266,"Accident.  two left lanes blocked in #NorthSide on I-45 N Fwy NB at I-10, stop and go traffic back to Dallas St, delay of 3 mins #traffic",accident two left lane block fwy stop traffic back dallas delay min,Sat Aug 26 02:02:45 CDT 2017,"29.76941,-95.36525",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",21,Greenway / Upper Kirby Area,,0
901340471640961025,El viaje mas corto de mi vida! #Houston #Texas #Harvey #Coldplay… https://t.co/YHsMHPFiEw,viaje corto vida,Sat Aug 26 02:08:09 CDT 2017,"29.7629,-95.3832",Angelita_RN,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901342273983528960,What it means to hunker down. We are potentially getting 40 inches of rain in #htown on the wet… https://t.co/bsnL2o8nDj,means hunker potentially getting inch rain wet,Sat Aug 26 02:15:18 CDT 2017,"29.555,-95.115",AndreaSilver_,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901342601869225984,"Started to get a little noisy out there. Tornado warnings for Fort Bend, Waller, Western Harris… https://t.co/F7VSDwIrTY",start get little noisy tornado warning fort bend waller western harris,Sat Aug 26 02:16:37 CDT 2017,"29.9833,-95.5311",TXCupCake,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",33,Golfcrest / Bellfort / Reveille,,0
901343550125867008,Just posted a photo @ Downtown Houston https://t.co/Tcl7QmaurE,post photo houston,Sat Aug 26 02:20:23 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901346541839015936,HAVE YOU SHOPPED J SHADES NEW ARRIVAL⁉️ . . . SHOP AT… https://t.co/lf4Y91fvEv,shop shades new arrival shop,Sat Aug 26 02:32:16 CDT 2017,"29.7629,-95.3832",J_shadesyou,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",45,Willow Meadows / Willowbend Area,,0
901346789252628480,SHOP https://t.co/XrDxgFwjXE 💋 . . . CLICK THE LINK IN MY BIO👓GET YOUR #JSHADES FOR THE END OF THE… https://t.co/ewLsQwiWhc,shop click link bioget end,Sat Aug 26 02:33:15 CDT 2017,"29.7629,-95.3832",J_shadesyou,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",6,Washington Avenue Coalition / Memorial Park,,0
901350586079105024,Just posted a photo @ Downtown Houston https://t.co/7E7A86BwLu,post photo houston,Sat Aug 26 02:48:20 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",67,Central Southwest,,0
901351410645823488,Just posted a photo @ Downtown Houston https://t.co/ggxCkWip38,post photo houston,Sat Aug 26 02:51:37 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",86,Afton Oaks / River Oaks Area,,0
901352292372291585,"Hurricane flavored ""Harvey"" #doughnuts for @morningstarhou because @barlos84 and I were dumb… https://t.co/hEB2XKSncS",hurricane flavor harvey morningstarhou barlos dumb,Sat Aug 26 02:55:07 CDT 2017,"29.7977409,-95.3831635",greenwaybarista,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown,,0
901353739558277120,Just posted a photo @ Downtown Houston https://t.co/dclSiQBsOI,post photo houston,Sat Aug 26 03:00:52 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
901354158904573952,Just posted a photo @ Downtown Houston https://t.co/PqmGpbxOIS,post photo houston,Sat Aug 26 03:02:32 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",2,Greater Uptown,,0
901355535177457666,"God bless my Hustle 👏🏽 #HustleHardReligion @ Houston, Texas https://t.co/OLJRVq4d7i",god bless hustle texas,Sat Aug 26 03:08:00 CDT 2017,"29.7629,-95.3832",hustlehardTX,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",71,Alief,,0
901356568066895873,Closed due to flooding in #Harris on I-69 SW Fwy NB Inbound at Sam Houston Tollway #traffic https://t.co/vuUN2yElDh,close due flooding fwy inbound sam houston tollway,Sat Aug 26 03:12:06 CDT 2017,"29.66066,-95.55756",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward,,0
