901670757658501122,"Tornado Warning including South Houston TX, Webster TX, Nassau Bay TX until 12:15 AM CDT https://t.co/LXzc4ZCHNC",Sun Aug 27 00:00:35 CDT 2017,"29.60305098,-95.14078962",NWStornado,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901670779053596672,"Aviso de Tornado incluye South Houston TX, Webster TX, Nassau Bay TX hasta las 12:15 AM CDT https://t.co/9OFAiJ253k",Sun Aug 27 00:00:40 CDT 2017,"29.60305098,-95.14078962",NWSHouston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901670855180210176,#floydmayweather #conormcgregor #fight #floydmayweathervsconormcgregor #boxingvsufc @ East… https://t.co/hNP0721PVl,Sun Aug 27 00:00:58 CDT 2017,"29.75,-95.35",fenderdaw,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901671068720656384,Wouldn't no running here bih ...#mayweather was all over Him! #TMT #LasVegas #Vegas #boxing… https://t.co/iz82XJUJ5i,Sun Aug 27 00:01:49 CDT 2017,"29.7629,-95.3832",ENVYMETEE2,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901671816476938241,#mayweather #winner #houstontx #instapic #lovetotravel #harveyhurricane ✊🏽✊🏽 en Grooves… https://t.co/iTk8fFkdvN,Sun Aug 27 00:04:47 CDT 2017,"29.74237,-95.35955",gabbyglezz,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901671837800726528,It's dangerous out here peeps....be careful! @ Walmart Houston - Westview Dr https://t.co/bGpB1hl5zz,Sun Aug 27 00:04:53 CDT 2017,"29.79282217,-95.56475204",isiahcareyFOX26,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901671845593800707,@babydollnaty that shit got me dead 💀💀,Sun Aug 27 00:04:54 CDT 2017,"29.63963964,-95.50563573",_ClutchCity,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901672830693249024,@Baepernick 👀👀👀👀👀,Sun Aug 27 00:08:49 CDT 2017,"29.748411,-95.365241",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901672890092974081,"Harvey, Day Two, 8.79 inches  🌧🌧🌧 #hurricane #hurricaneharvey #rainfalls #northwesthouston… https://t.co/snFMkldrkH",Sun Aug 27 00:09:03 CDT 2017,"29.8580225,-95.615404",williamson_bk,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901673123996631040,Welp 😳😳,Sun Aug 27 00:09:59 CDT 2017,"29.63963964,-95.50563573",_ClutchCity,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901673357820792832,"Fight party #Mayweather @ Klein, Texas https://t.co/0llSwZs2Ll",Sun Aug 27 00:10:55 CDT 2017,"30.0475,-95.5322",jaye76,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901674115647643649,"#sowhatwassaid ?  🏆 @ Houston, Texas https://t.co/qpuqiqIWFp",Sun Aug 27 00:13:56 CDT 2017,"29.7629,-95.3832",KenzalYoung,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901674130314977280,True story it's folks I use to love it can't stand and folks I got… https://t.co/AtaFWcpBuD,Sun Aug 27 00:13:59 CDT 2017,"29.72028,-95.37326",jayjay0123,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901674294757003264,This was my laugh for the night 😭😭 https://t.co/RQtTtnwd5x,Sun Aug 27 00:14:38 CDT 2017,"29.63963964,-95.50563573",_ClutchCity,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901674687981162496,Just like that @floydmayweather is 50-0 never try to come for the #mittenstategreat… https://t.co/k1EZY1hRXP,Sun Aug 27 00:16:12 CDT 2017,"29.7629,-95.3832",DMonroe86,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675028961472516,"No but seriously, I'm sure everyone in South Texas is VERY aware of the circumstances, don't… https://t.co/9nYb43R97l",Sun Aug 27 00:17:33 CDT 2017,"29.7629,-95.3832",egonzalez174,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675068421398529,Harvey here on y'all ass!!!!! Trying to washing away all the… https://t.co/JKVRfqCLms,Sun Aug 27 00:17:43 CDT 2017,"29.85065699,-95.51412814",dsmith081,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675298101510146,VOU RIR ATÉ 2050 ... 😂😂😂😂😂😂😂😂😂 COMO É POSSÍVEL VOCÊS AÍ DA DUVIDAREM!  #conormcgregor muito… https://t.co/0yC312e57H,Sun Aug 27 00:18:38 CDT 2017,"29.7945767,-95.689148",Dandylisbon1,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675319438008320,"Is it the #DosEquis talking or does this radar look like #Westoros? #GOT @ Houston, Texas https://t.co/oOPAe9TPQh",Sun Aug 27 00:18:43 CDT 2017,"29.7629,-95.3832",LopezHouse,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675344998125568,"Job well done Sir !!! #TMT  #floydmayweather @ Cypress, Texas https://t.co/duUiO8l94B",Sun Aug 27 00:18:49 CDT 2017,"29.9689,-95.6969",Lady_ykeania,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675359757885441,Water's drained only a little bit since the last band. Pool is nearly overflowing. #houston… https://t.co/p3bNK4xWF5,Sun Aug 27 00:18:52 CDT 2017,"29.695,-95.43",itsjesswhelan,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675476753756160,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 156.92ft ▲ (156.5ft) Flow: 1340cfs https://t.co/DhkeDKwxIv",Sun Aug 27 00:19:20 CDT 2017,"30.01605437,-95.6974463",USGS_TexasFlood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675567283445760,More rain on the way and the bayou that crosses Beamer is over it's… https://t.co/VjD0Ryz2rn,Sun Aug 27 00:19:42 CDT 2017,"29.60987982,-95.21299523",EDITHMCCLURE,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901675923832922112,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/Qj5UhTekxp #MD #Physician #Veterans #Hiring",Sun Aug 27 00:21:07 CDT 2017,"29.7604267,-95.3698028",MedExpressJobs,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901676258936971264,"Giving consideration for  welfare of our families and friends, True Deliverance Bible Fellowship… https://t.co/jJZB7CWo9U",Sun Aug 27 00:22:27 CDT 2017,"29.93802354,-95.30036986",CooPreach,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901676399169335296,"Flash Flood Warning including Houston TX, Pasadena TX, Pearland TX until 6:15 AM CDT https://t.co/KuKHSvHDPA",Sun Aug 27 00:23:00 CDT 2017,"29.6601651,-95.49765989",NWSHouston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
901676412050001920,"Aviso de Inundación Repentina incluye Houston TX, Pasadena TX, Pearland TX hasta las 6:15 AM CDT https://t.co/CEM36iXIrB",Sun Aug 27 00:23:03 CDT 2017,"29.6601651,-95.49765989",NWSHouston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),"
