Aileen_Mty94,Dios protegenos de Esta Catástrofe Natural  #PrayForTexas #PrayForHouston #PrayForEveryone… https://t.co/6hLm7rCbEv,30,Downtown,0827,01,,0,0
USGS_TexasFlood,"#USGS08076000 - Greens Bayou nr Houston, TX Height: 57.53ft ▲ (55ft) Flow: 9340cfs https://t.co/MQ0JGMKIP0",30,Downtown,0827,01,,0,0
WHBMCareers,"Want to work at WHBM? We're #hiring in #Houston, TX! Click for details: https://t.co/g6aO2U1jBf #Retail #Job #Jobs #CareerArc",30,Downtown,0827,01,,0,0
TotalTrafficHOU,Closed due to flooding. in #WestSide on W Sam Houston Tollway SB between The I-10 Katy Fwy and 69 SW Fwy #traffic https://t.co/vuUN2yElDh,2,Greater Uptown,0827,01,,0,0
kiddmarco,"HURRICANE THUGGIN IN MY @STEDDYSLACK @ Houston, Texas https://t.co/rpmaEhX6UT",21,Greenway / Upper Kirby Area,0827,01,,0,0
gmhtx_,WERE STRANDED 😭😭😭😭😭,33,Golfcrest / Bellfort / Reveille,0827,01,,0,1
zbostillonit,"@djkhaled said it the best. ""STAY AWAY FROM THEY."" @ Houston, Texas https://t.co/D5RJOz5ELK",6,Washington Avenue Coalition / Memorial Park,0827,01,,0,0
burrle5,Hurricane Harvey 🌪🌪🌊☔️☔️☔️ my Superiors got me sleeping💤😴 at the 💼👔✍🏿 to make sure👁 make it to… https://t.co/h4tDX7XUil,33,Golfcrest / Bellfort / Reveille,0827,01,,0,1
CRITICAL5656,Just posted a photo @ Kia's Venue & Events https://t.co/vb55gLoxbg,8,Northshore,0827,01,,0,0
_Obesesound,Fifty millimeters for days. . . . . #toneitup #fitgirls #fitgirl #fitnessmodel #modeling… https://t.co/yDPgCW4dj0,1,Fourth Ward,0827,01,,0,1
CRITICAL5656,"Just posted a photo @ Houston, Texas https://t.co/kh3ixDZusB",71,Alief,0827,01,,0,0
CRITICAL5656,"Just posted a photo @ Houston, Texas https://t.co/A71rkEgvuw",6,Washington Avenue Coalition / Memorial Park,0827,01,,0,0
SEFLCareers,"Join the Southeastern Freight Lines team! See our latest #job opening here: https://t.co/ltKTwmWvXt #trucking #Sales #Houston, TX #Hiring",21,Greenway / Upper Kirby Area,0827,02,,0,0
CompassJobBoard,This #job might be a great fit for you: TECHNICAL SERVICES MANAGER - HARD SERVICES- ENGINEER - https://t.co/smE45IwzIC #FacilitiesMgmt,2,Greater Uptown,0827,02,,0,0
TyBeezy11,It's all work djpat713 @ University of Houston https://t.co/t9moasWdYS,13,Greater Greenspoint,0827,02,,0,0
mirchanceyart,A fox and a wolf~ https://t.co/9j4T3dB5Up,22,Mid West,0827,02,,0,0
HoustonPaintGuy,For those in need to contact city officials and get more information! If your house gets flooded… https://t.co/XYJM0y0m7D,1,Fourth Ward,0827,02,need flood contact,3,3
FDABRIPTOY,"""@E9ne76: FreeBaldy  RIP Dell  #SDSL ☘🙏🏾""son locked up",1,Fourth Ward,0827,02,,0,3
FDABRIPTOY,@E9ne76 bet bet hit my dm son,13,Greater Greenspoint,0827,02,,0,0
malvie5711,Scary.  At least I'm not in the attic--yet.  I don't have an axe...  #houston #hurricaneharvey… https://t.co/aSn1uB7nu7,1,Fourth Ward,0827,02,,0,3
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 159.72ft ▲ (156.5ft) Flow: 4060cfs https://t.co/12UtUt5cqo",37,Greater Heights,0827,02,,0,0
yungrook_tx,"I love yall keep doin ya job 🙌🙌💯😝💦💧 #blessed @ Houston, Texas https://t.co/XAKe552JlJ",1,Fourth Ward,0827,02,,0,3
Allsportcf,You can take Callum isn't thrilled with having to hug Macyn but he's going with the flow. I feel… https://t.co/GTXFxMlsth,13,Greater Greenspoint,0827,02,,0,0
IASISCareers,We're excited to find our next Registered... at St. Joseph Medical Center - are you the one? Click to apply! #RT… https://t.co/0P5bADUaML,1,Fourth Ward,0827,02,,0,3
TotalTrafficHOU,Closed due to flooding. in #SeSide on I-45 Gulf Fwy Frontage Rd SB between Bellfort and Dixie Farm Rd. #traffic https://t.co/vuUN2yElDh,1,Fourth Ward,0827,02,,0,3
USGS_TexasRain,"#USGS08072000 - Lk Houston nr Sheldon, TX  Heavy Rain (0.68 in/hr) over the last 15 minutes  https://t.co/vNfUHAYHTi",71,Alief,0827,02,,0,0
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 159.56ft ▲ (156.5ft) Flow: 3710cfs https://t.co/yv7ZjIz55i",1,Fourth Ward,0827,02,,0,3
USGS_TexasFlood,"#USGS08076700 - Greens Bayou at Ley Rd, Houston, TX is above NWS flood stage (30ft) https://t.co/fOBJXostpZ",30,Downtown,0827,02,flood,1,1
FDABRIPTOY,AUSTIN FOR MY BDAY,38,Kashmere Gardens,0827,02,,0,0
mgrabois,Drinking a Woodchuck Hard Cider Private Reserve Pumpkin by @WoodchuckCider @ Veronica's Ice House — https://t.co/UAGXv6vydc #photo,24,Edgebrook Area,0827,02,,0,0
Nummymuffin,Found a #deadwasp on my veranda yesterday. #woodwasp #macrophotography @ Westbury Houston https://t.co/X22p7LLmCZ,66,Brays Oaks,0827,02,,0,0
Nummymuffin,Through my window. #hurricaneharvey @ Westbury Houston https://t.co/VxtvuyYTzl,33,Golfcrest / Bellfort / Reveille,0827,02,,0,0
yatti84,#harveystill going strong @ SpringHill Suites Houston Hobby Airport https://t.co/KZRTGlrZKj,22,Mid West,0827,02,,0,0
Jake_Kaos,"""Argus"" - Pyrography on Black Walnut and Maple box I had fun making my first box ever. Made some… https://t.co/2oMCIQb0Ii",5,Eldridge / West Oaks,0827,03,,0,0
TotalTrafficHOU,Closed due to flooding. in #Downtown on I-45 N Fwy SB between Patton and Quitman #traffic https://t.co/vuUN2yElDh,5,Eldridge / West Oaks,0827,03,,0,0
LeahCheshier,Somehow everyone else in the house is asleep but I just can't relax. This is me I'm standing in… https://t.co/t1Da9jzBhn,1,Fourth Ward,0827,03,,0,0
Lonestar_77,Shout out to my gulf coast friends...reach out and let me know you are ok. I know folks in the… https://t.co/i2XAlUD42b,80,Greater Third Ward,0827,03,,0,0
MedExpressJobs,"Can you recommend anyone for this #job? Independent Physician Assistant, Urgent Care Specialist - https://t.co/UXTMFpcu1X #MD #Healthcare",8,Northshore,0827,03,,0,0
JSSudario,"All my instgram, FB, social media family and friends... never… https://t.co/qiisAB1jgR",87,Briarforest Area,0827,03,family,1,1
WHBMCareers,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/nBSPvblPbM #Retail #Hiring #CareerArc",1,Fourth Ward,0827,03,,0,0
sullisphere,White Oak Bayou near Gage 530. 50' - 5' to reach top of bank. 3:15am… https://t.co/8LB5nzFDRb,30,Downtown,0827,03,,0,0
USGS_TexasFlood,"#USGS08076000 - Greens Bayou nr Houston, TX Height: 59.44ft ▲ (55ft) Flow: 12300cfs https://t.co/frtbjwq1Ku",1,Fourth Ward,0827,03,,0,0
USGS_TexasRain,"#USGS08075500 - Sims Bayou at Houston, TX  Heavy Rain (0.52 in/hr) over the last 15 minutes  https://t.co/WckdnZZSZI",1,Fourth Ward,0827,03,,0,0
USGS_TexasFlood,"#USGS08076700 - Greens Bayou at Ley Rd, Houston, TX Height: 32.37ft ▲ (30ft) Flow: 21000cfs https://t.co/GJw83aPpuF",1,Fourth Ward,0827,03,,0,0
USGS_TexasFlood,"#USGS08068800 - Cypress Ck at Grant Rd nr Cypress, TX is above NWS flood stage (122ft) https://t.co/3SNnnoIiKz",3,Greater Inwood,0827,03,flood,1,1
USGS_TexasFlood,"#USGS08074500 - Whiteoak Bayou at Houston, TX Height: 37.74ft ▲ (32ft) Flow: 20800cfs https://t.co/XXM8QqiXA7",71,Alief,0827,03,,0,0
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 159.94ft ▲ (156.5ft) Flow: 4480cfs https://t.co/umylwJzq45",17,South Belt / Ellington,0827,03,,0,0
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 159.95ft ▲ (156.5ft) Flow: 4610cfs https://t.co/iUmicr7st1",16,Lake Houston,0827,04,,0,0
DessiiWorld,"Just posted a photo @ Houston, Texas https://t.co/FNdf4tLzAJ",30,Downtown,0827,04,,0,2
DJSwiftofCol,"Just posted a photo @ Northeast Houston, Houston, Texas https://t.co/p14g2jw8E0",30,Downtown,0827,04,,0,2
miguelsolorzano,#houston #weather @ St Charles Borromeo Catholic Church https://t.co/e9bRtN6Vnh,25,Memorial,0827,04,,0,0
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 160.12ft ▲ (156.5ft) Flow: 5060cfs https://t.co/Jq2BjlFzi7",73,Clear Lake,0827,04,,0,0
USGS_TexasRain,"#USGS08073600 - Buffalo Bayou at W Belt Dr, Houston, TX  Heavy Rain (0.4 in/hr) over the last 15 minutes  https://t.co/NJA2ARHfee",1,Fourth Ward,0827,04,,0,0
CookieLuper,"1"" before my front porch and back porch get covered with water and in to my home.… https://t.co/PCFlmzRrPW",5,Eldridge / West Oaks,0827,04,water home,2,2
stackztootrill,"#Greenspoint #hurricaneharvey !!!!!!! @ Greenspoint, Houston https://t.co/oQNgtFgFSi",1,Fourth Ward,0827,04,,0,0
USGS_TexasRain,"#USGS08072000 - Lk Houston nr Sheldon, TX  Heavy Rain (1.12 in/hr) over the last 15 minutes  https://t.co/SvfLMaghr7",6,Washington Avenue Coalition / Memorial Park,0827,04,,0,0
yungrook_tx,"Everybody need help in houston today bruh damn its all bad @ Houston, Texas https://t.co/FlHjsRaNrc",30,Downtown,0827,04,help need,2,2
USGS_TexasFlood,"#USGS08068800 - Cypress Ck at Grant Rd nr Cypress, TX Height: 122.53ft ▲ (122ft) Flow: 4030cfs https://t.co/D3bLaIUAy7",57,East Little York / Homestead,0827,04,,0,0
DjRed_ScrewedUp,"@Regrann from @slimthugga  -  🙏🏾🙏🏾🙏🏾 - #regrann @ Houston, Texas https://t.co/nvKsKJ5Jia",57,East Little York / Homestead,0827,04,,0,0
USGS_TexasFlood,"#USGS08074500 - Whiteoak Bayou at Houston, TX Height: 38.89ft ▲ (32ft) Flow: 22200cfs https://t.co/26bWXvb9nx",1,Fourth Ward,0827,04,,0,0
TotalTrafficHOU,Closed due to flooding. in #Northside on Hardy Toll Rd NB between Rankin and Airtex #traffic https://t.co/vuUN2yElDh,1,Fourth Ward,0827,04,,0,0
TotalTrafficHOU,Exit closed due to flooding. in #Northside on Hardy Toll Rd NB at Rankin #traffic https://t.co/vuUN2yElDh,1,Fourth Ward,0827,04,,0,0
TotalTrafficHOU,Exit closed due to flooding. in #Houston on S Sam Houston Tollway EB at Monroe #traffic https://t.co/vuUN2yElDh,1,Fourth Ward,0827,04,,0,0
DJSwiftofCol,"We in Houston like @ Settegast, Texas https://t.co/f1FOOvYm8W",1,Fourth Ward,0827,04,,0,0
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 160.18ft ▲ (156.5ft) Flow: 5230cfs https://t.co/eu6w65ELSx",1,Fourth Ward,0827,04,,0,0
LabattFoodJobs,"This #job might be a great fit for you: Putaways (Operations) - https://t.co/QWWZhoUvf4 #warehouse #jobs #Labor #Houston, TX #Hiring",1,Fourth Ward,0827,05,,0,1
USGS_TexasFlood,"#USGS08068325 - Willow Ck nr Tomball, TX Height: 127.97ft ▲ (127.9ft) Flow: 2050cfs https://t.co/PHVR0T7KfY",1,Fourth Ward,0827,05,,0,1
4play31,CONGRATS MAYWEATHER!!! I knew he was shut it down anyway always… https://t.co/Ap6FMnVyda,55,Northside/Northline,0827,05,,0,0
DjRed_ScrewedUp,@Regrann from @ElNegroCapitan1  -  Meanwhile on the Southside of town....🚓🌧🌩🌧🌧 Follow… https://t.co/oac5l3rwIM,30,Downtown,0827,05,,0,0
NGSocks,We can't wait to be @ the Exxon Mobil Event starting tommorow.  Over 60 designs available for… https://t.co/UyoObNe9S2,30,Downtown,0827,05,,0,0
Dannyboy1112,Mamasota¡!! @ La Casa Del Dannyboy https://t.co/yuE36uSfL1,4,Greater Hobby Area,0827,05,,0,0
